repository_id,evidence_id,provider,project_id,metric,publication_timestamp,retrieval_timestamp,validation_status,confidence,source_url,price_usd,market_cap_usd,fdv_usd,circulating_supply,total_supply,max_supply,total_volume_usd,market_cap_rank,categories,ath_usd,ath_date,atl_usd,atl_date
coingecko-market:maker:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:7b771bdcd7a7bace17df9697cb777d14b2755d300f50d8f489e69ad22369a4b5,coingecko,maker,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T12:24:05.631611+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sky/history?date=15-04-2026&localization=false,0.0745887013744921,1727815170.564288,,,,,12348492.941888139,,,,,,
coingecko-market:maker:monthly_snapshot:2026-05-15T00:00:00+00:00,historical-evidence:market-v1:cb4bd4730d8dfaeae65e8d72f66e3564e91acb014271b7187e2bf25ca8954145,coingecko,maker,monthly_snapshot,2026-05-15T00:00:00+00:00,2026-07-12T12:22:32.603953+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sky/history?date=15-05-2026&localization=false,0.07265057541759466,1686574067.1165826,,,,,9955718.238490926,,,,,,
coingecko-market:maker:monthly_snapshot:2026-06-15T00:00:00+00:00,historical-evidence:market-v1:6f30718d279433a6c889e7666d7ded9d1b79e717c483e7dcaa2d816e7121fd3a,coingecko,maker,monthly_snapshot,2026-06-15T00:00:00+00:00,2026-07-12T12:22:29.864695+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/sky/history?date=15-06-2026&localization=false,0.057507620399558076,1337347672.192713,,,,,7723430.836887962,,,,,,
coingecko-market:mantle:current_snapshot:2026-07-12T12:25:56.668Z,historical-evidence:market-v1:12be7982fa8970bb1f8588b5d9ebb2a8ca918361c33086a79f6625c9b49a633f,coingecko,mantle,current_snapshot,2026-07-12T12:25:56.668Z,2026-07-12T12:26:00.935497+00:00,valid,1.0,https://api.coingecko.com/api/v3/coins/mantle?localization=false&tickers=false&market_data=true&community_data=false&developer_data=false&sparkline=false,0.422061,1393889130,2625156050,3302294382.53684,6219316794.889999,6219316794.89,30224393,57,Smart Contract Platform;Ethereum Ecosystem;Layer 2 (L2);Mantle Ecosystem;DWF Labs Portfolio;DragonFly Capital Portfolio;GMCI Layer 2 Index;GMCI 30 Index;GMCI Index;World Liberty Financial Portfolio;Made in China;Neobank,2.86,2025-10-09T01:04:46.659Z,0.307978,2023-10-18T02:50:46.942Z
coingecko-market:mantle:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:28524420fd580a534900d44df2aa1685f631d5962ce114bf30620b5078621917,coingecko,mantle,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T12:29:32.371334+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-08-2025&localization=false,1.0961626125633979,3703570992.660378,,,,,313824774.0740306,,,,,,
coingecko-market:mantle:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:7e13a692a620259146b1980180ce291d41df4d4e5fc1e37193e91b8b6ae7e59e,coingecko,mantle,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T12:29:29.624217+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-09-2025&localization=false,1.640222412715525,5325214982.508543,,,,,429683370.24570465,,,,,,
coingecko-market:mantle:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:4cedea4c0648bb1dd6519c3ec238f823edc1007ae2d28bac3bc5e552d454ea86,coingecko,mantle,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T12:29:26.868084+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-10-2025&localization=false,1.9894170706469685,6479233199.26488,,,,,576211437.6208122,,,,,,
coingecko-market:mantle:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:b4609477d21b329a92b722f2934606442cc4cb3d34b62f6160a13f82e54f78dc,coingecko,mantle,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T12:29:24.118211+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-11-2025&localization=false,1.1703206968516824,3811183388.1587515,,,,,125472656.98467363,,,,,,
coingecko-market:mantle:monthly_snapshot:2025-12-15T00:00:00+00:00,historical-evidence:market-v1:acada7959e165d950bedcd229190a1763d37103615084cfb7a7f8cfe3039ef2c,coingecko,mantle,monthly_snapshot,2025-12-15T00:00:00+00:00,2026-07-12T12:29:21.370452+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-12-2025&localization=false,1.252450246089736,4071503981.8880067,,,,,152483699.29174376,,,,,,
coingecko-market:mantle:monthly_snapshot:2026-01-15T00:00:00+00:00,historical-evidence:market-v1:40d6fcc26c93d565aacdb9dbde49853e8457b714f27e34d856fbc046d2000142,coingecko,mantle,monthly_snapshot,2026-01-15T00:00:00+00:00,2026-07-12T12:27:48.066010+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-01-2026&localization=false,0.9777706502270302,3179288518.5151634,,,,,115391221.9644266,,,,,,
coingecko-market:mantle:monthly_snapshot:2026-02-15T00:00:00+00:00,historical-evidence:market-v1:e45916d82fb9b6c333e877acf44a923d3f63f6c7a06084a4cee5d66287cb0a8d,coingecko,mantle,monthly_snapshot,2026-02-15T00:00:00+00:00,2026-07-12T12:27:45.220782+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-02-2026&localization=false,0.6644297461877364,2160119184.226597,,,,,25086225.638687134,,,,,,
coingecko-market:mantle:monthly_snapshot:2026-03-15T00:00:00+00:00,historical-evidence:market-v1:712e06026a83c1eeedb58053b8fa1aa52506105dbd0045351845f4d604f691ea,coingecko,mantle,monthly_snapshot,2026-03-15T00:00:00+00:00,2026-07-12T12:27:42.488355+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-03-2026&localization=false,0.7979482082236071,2622307821.8452597,,,,,95383282.30764692,,,,,,
coingecko-market:mantle:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:e2daa8cdb75dfadb90265adac03778c7954c05b84ccbd6438e1bbd197ac2a41e,coingecko,mantle,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T12:27:39.743402+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-04-2026&localization=false,0.6545277315306679,2148546891.9253917,,,,,43387887.87517609,,,,,,
coingecko-market:mantle:monthly_snapshot:2026-05-15T00:00:00+00:00,historical-evidence:market-v1:cc9b2f136f1e1f5708c8beda23a0a951f79753368902e43cbba97e9eb43eb056,coingecko,mantle,monthly_snapshot,2026-05-15T00:00:00+00:00,2026-07-12T12:27:36.976080+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-05-2026&localization=false,0.6954503614001929,2296612901.849912,,,,,56422516.37458491,,,,,,
coingecko-market:mantle:monthly_snapshot:2026-06-15T00:00:00+00:00,historical-evidence:market-v1:52ef0d456f123fc7cb0e5d0d653ccd9394e334ef1efa09c0f7e1b56e2adb883e,coingecko,mantle,monthly_snapshot,2026-06-15T00:00:00+00:00,2026-07-12T12:26:03.977180+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/mantle/history?date=15-06-2026&localization=false,0.5692658800283471,1879900037.5146124,,,,,19110338.272772603,,,,,,
coingecko-market:near:current_snapshot:2026-07-12T12:30:05.038Z,historical-evidence:market-v1:14825ec5af286ef0a2236448fd0dee0842b9056b46d35493a7ce1385bcab503e,coingecko,near,current_snapshot,2026-07-12T12:30:05.038Z,2026-07-12T12:31:05.711698+00:00,valid,1.0,https://api.coingecko.com/api/v3/coins/near?localization=false&tickers=false&market_data=true&community_data=false&developer_data=false&sparkline=false,1.9,2464880570,2464880582,1300659350.0,1300659356.0,,93267196,38,Artificial Intelligence (AI);Smart Contract Platform;Layer 1 (L1);Near Protocol Ecosystem;Alleged SEC Securities;FTX Holdings;Data Availability;Coinbase Ventures Portfolio;Multicoin Capital Portfolio;Proof of Stake (PoS);Alameda Research Portfolio;DragonFly Capital Portfolio;Pantera Capital Portfolio;Andreessen Horowitz (a16z) Portfolio;GMCI Layer 1 Index;GMCI 30 Index;Circle Ventures Portfolio;GMCI Index;Made in USA;Coinbase 50 Index;Chain Abstraction;CoinList Launchpad;Privacy Infrastructure;Privacy,20.44,2022-01-16T22:09:45.873Z,0.526762,2020-11-04T16:09:15.137Z
coingecko-market:near:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:ded3980feb23d17b9e13ed0a1ac19954a5759e097a91a186124716922e644054,coingecko,near,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T12:34:36.637687+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-08-2025&localization=false,2.7651954087481987,3450299475.1203146,,,,,452232035.4975187,,,,,,
coingecko-market:near:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:717195303c48c87d185850512d6115844508cac3c86b27daca0a5d1ce6ff2ac2,coingecko,near,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T12:33:03.654490+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-09-2025&localization=false,2.705740744638375,3380789862.2520313,,,,,133622322.33601768,,,,,,
coingecko-market:near:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:3b04481b8a87e488ec2bedd133d10dbb880a6001b594f0d5869b2c30f0f92219,coingecko,near,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T12:33:00.929210+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-10-2025&localization=false,2.465831396578276,3081386749.8629804,,,,,397967790.65236676,,,,,,
coingecko-market:near:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:ceb7a489af487ba76860fe3ac1e3fdb10fc28404827cad23147da497db97dfd8,coingecko,near,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T12:32:58.030654+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-11-2025&localization=false,2.359486784860351,3024859786.8833184,,,,,437851478.151123,,,,,,
coingecko-market:near:monthly_snapshot:2025-12-15T00:00:00+00:00,historical-evidence:market-v1:08eb6ea5ea1bb082e57a3c4efbf772a64f724408dec2c067e85af31e68612c0a,coingecko,near,monthly_snapshot,2025-12-15T00:00:00+00:00,2026-07-12T12:32:55.289449+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-12-2025&localization=false,1.592976915443736,2043017614.4755497,,,,,145412075.49766263,,,,,,
coingecko-market:near:monthly_snapshot:2026-01-15T00:00:00+00:00,historical-evidence:market-v1:24c2a53f46ec71dc09f373f6d3cf8b1641af59144f468dc5e359424056100a7f,coingecko,near,monthly_snapshot,2026-01-15T00:00:00+00:00,2026-07-12T12:32:52.453371+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-01-2026&localization=false,1.8028820314492067,2316832653.591864,,,,,244488032.08056003,,,,,,
coingecko-market:near:monthly_snapshot:2026-02-15T00:00:00+00:00,historical-evidence:market-v1:68056a994edce4a24ee82d00761dcf6b8aab12e66de220ea936db2e1c8734628,coingecko,near,monthly_snapshot,2026-02-15T00:00:00+00:00,2026-07-12T12:32:49.715255+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-02-2026&localization=false,1.0847016779354015,1397391531.1857147,,,,,144231812.806807,,,,,,
coingecko-market:near:monthly_snapshot:2026-03-15T00:00:00+00:00,historical-evidence:market-v1:2470721fee76a3127601379a5e2ef1ba7212ea7621523335732dddb4b1d230a8,coingecko,near,monthly_snapshot,2026-03-15T00:00:00+00:00,2026-07-12T12:31:16.713694+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-03-2026&localization=false,1.3249638630939953,1708220612.7976284,,,,,103505913.2177973,,,,,,
coingecko-market:near:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:4b3297beb92ac03841919f3e0237171687b751e95d10f62ffcf2d6b632d2edf8,coingecko,near,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T12:31:13.962100+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-04-2026&localization=false,1.3578100790179972,1755502292.101071,,,,,232778422.6139147,,,,,,
coingecko-market:near:monthly_snapshot:2026-05-15T00:00:00+00:00,historical-evidence:market-v1:66b0c343794adfc7f4537b01fb4764301c5a885d013d6c17aeba08f473df640d,coingecko,near,monthly_snapshot,2026-05-15T00:00:00+00:00,2026-07-12T12:31:11.211110+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-05-2026&localization=false,1.571011624191653,2039198870.5825121,,,,,241137410.94023076,,,,,,
coingecko-market:near:monthly_snapshot:2026-06-15T00:00:00+00:00,historical-evidence:market-v1:311f37b94f904696f3efdaa6b030f7c5e173d2ef4bb3bd61e9392fb4362df45d,coingecko,near,monthly_snapshot,2026-06-15T00:00:00+00:00,2026-07-12T12:31:08.469233+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/near/history?date=15-06-2026&localization=false,2.2236185035632205,2890778185.791439,,,,,286916045.3681704,,,,,,
coingecko-market:optimism:current_snapshot:2026-07-12T12:33:47.617Z,historical-evidence:market-v1:2894b007f6c824c17b91dc5d2cbb30bab9bb3a88765078907f6bc38c1a109f0e,coingecko,optimism,current_snapshot,2026-07-12T12:33:47.617Z,2026-07-12T12:34:39.358198+00:00,valid,1.0,https://api.coingecko.com/api/v3/coins/optimism?localization=false&tickers=false&market_data=true&community_data=false&developer_data=false&sparkline=false,0.102414,221155736,439853217,2159485520.0,4294967296.0,4294967296.0,33898743,155,Smart Contract Platform;Optimism Ecosystem;Layer 2 (L2);Paradigm Portfolio;Rollup;Andreessen Horowitz (a16z) Portfolio;GMCI Layer 2 Index;GMCI Index;Optimism Superchain Ecosystem;Made in USA;Governance,4.84,2024-03-06T08:35:50.817Z,0.088878,2026-06-10T22:25:11.328Z
coingecko-market:optimism:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:086b33371ced657675fad68c8b54c545134724fe0caa047551b7de185a075ca6,coingecko,optimism,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T12:38:10.987851+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-08-2025&localization=false,0.7536921192776734,1322560172.299024,,,,,433303226.31288534,,,,,,
coingecko-market:optimism:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:89cef4bc7e502c50754f1de9c63858c4cf5268fdd6288e841e142008d868d136,coingecko,optimism,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T12:38:08.248727+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-09-2025&localization=false,0.7858535214610773,1397296106.2124536,,,,,148323266.93753198,,,,,,
coingecko-market:optimism:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:97694a52d6467d212dd7c330d8696deff9586383abacd5a9e871c40540d2689a,coingecko,optimism,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T12:38:05.510112+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-10-2025&localization=false,0.4854657081375664,863188549.228159,,,,,306124330.16678923,,,,,,
coingecko-market:optimism:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:a484757d6985d7fd64302a5790db5653c87afe1b21fb6c65e8f5ad16c64db75c,coingecko,optimism,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T12:36:32.540793+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-11-2025&localization=false,0.378642175158801,720411535.1199583,,,,,148772262.93315604,,,,,,
coingecko-market:optimism:monthly_snapshot:2025-12-15T00:00:00+00:00,historical-evidence:market-v1:a29aaed8cdb268d9d437022adbb2fe9eccdb6481e9aa8d24cc368c7b2e61357a,coingecko,optimism,monthly_snapshot,2025-12-15T00:00:00+00:00,2026-07-12T12:36:29.809360+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-12-2025&localization=false,0.30140207695419713,585529680.8165925,,,,,57153621.25802647,,,,,,
coingecko-market:optimism:monthly_snapshot:2026-01-15T00:00:00+00:00,historical-evidence:market-v1:f911048b1c25193da1cf0e23712c5c6d60820445b5f219e7ac2ea39ce228f697,coingecko,optimism,monthly_snapshot,2026-01-15T00:00:00+00:00,2026-07-12T12:36:26.745712+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-01-2026&localization=false,0.35130735426763887,683073738.4713675,,,,,107564159.467711,,,,,,
coingecko-market:optimism:monthly_snapshot:2026-02-15T00:00:00+00:00,historical-evidence:market-v1:153d74cb7276fc204e72a14167000a61d43b786aa6d515b937839e763bc794fc,coingecko,optimism,monthly_snapshot,2026-02-15T00:00:00+00:00,2026-07-12T12:36:23.954527+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-02-2026&localization=false,0.19715903398929793,417641070.1034665,,,,,44907610.49950462,,,,,,
coingecko-market:optimism:monthly_snapshot:2026-03-15T00:00:00+00:00,historical-evidence:market-v1:32d79077478129877fbf6f6947e619a3eb98e729e3ccae0c2020ec061bc6f737,coingecko,optimism,monthly_snapshot,2026-03-15T00:00:00+00:00,2026-07-12T12:36:21.201827+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-03-2026&localization=false,0.12376413859937592,262154355.95381147,,,,,36774601.95265952,,,,,,
coingecko-market:optimism:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:9f42fa24e4b39178c240b1f6c0c75be99ed1cde0ef4eb72d8311cd8acea5f88e,coingecko,optimism,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T12:34:48.194253+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-04-2026&localization=false,0.11130652315810392,237792150.83382028,,,,,57038806.87280848,,,,,,
coingecko-market:optimism:monthly_snapshot:2026-05-15T00:00:00+00:00,historical-evidence:market-v1:22b18fec5c508dd95e55a52616880089c9a66ed8dc27d686649e5a3150d47de8,coingecko,optimism,monthly_snapshot,2026-05-15T00:00:00+00:00,2026-07-12T12:34:45.441770+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-05-2026&localization=false,0.14484234425396048,311664447.07585675,,,,,61452828.3277792,,,,,,
coingecko-market:optimism:monthly_snapshot:2026-06-15T00:00:00+00:00,historical-evidence:market-v1:279506df62652df81431dae133124d32831d26e5980b7a9e9be25e65b6cc230f,coingecko,optimism,monthly_snapshot,2026-06-15T00:00:00+00:00,2026-07-12T12:34:42.699782+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/optimism/history?date=15-06-2026&localization=false,0.10839527704409557,233303984.6923762,,,,,45578210.76656455,,,,,,
coingecko-market:ordinals:current_snapshot:2026-07-12T12:38:04.645Z,historical-evidence:market-v1:893becc783b27cb3f418dd184c2320698fd001773755c6c3cf6ebbd6f6dde4c1,coingecko,ordinals,current_snapshot,2026-07-12T12:38:04.645Z,2026-07-12T12:38:13.961971+00:00,valid,1.0,https://api.coingecko.com/api/v3/coins/ordinals?localization=false&tickers=false&market_data=true&community_data=false&developer_data=false&sparkline=false,3.5,73472531,73472531,21000000.0,21000000.0,,9482858,333,Solana Ecosystem;Meme;BRC-20;Bitcoin Ecosystem;Inscriptions,95.52,2024-03-05T01:45:22.816Z,2.12,2026-03-29T22:55:07.807Z
coingecko-market:ordinals:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:ea6500ca64aad4483804ae95feeaae3a2b434295d348d215119335e780f7fa08,coingecko,ordinals,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T12:41:45.111882+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-08-2025&localization=false,8.992084547679452,188934783.71252394,,,,,105686773.97889903,,,,,,
coingecko-market:ordinals:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:49fa9b0e02dd6588764f240fb2de170babfa4ce3676f08e00d7cf11e62688912,coingecko,ordinals,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T12:41:42.319947+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-09-2025&localization=false,9.915686968775278,208164028.06577864,,,,,30335228.784081545,,,,,,
coingecko-market:ordinals:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:98aee33b8e68f6e89228646e8211e8ad3e118dde1f2fe2bd2e09ca50df3f18ad,coingecko,ordinals,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T12:41:39.586575+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-10-2025&localization=false,5.656575478783464,118993214.66515547,,,,,67650045.45009878,,,,,,
coingecko-market:ordinals:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:8ed90efd170d49df565e80934d30353646a3ec859fd38d409017e31fb4e8b37c,coingecko,ordinals,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T12:41:36.854378+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-11-2025&localization=false,4.480841685230348,94272735.62871028,,,,,33191751.8096932,,,,,,
coingecko-market:ordinals:monthly_snapshot:2025-12-15T00:00:00+00:00,historical-evidence:market-v1:7adcd0a62245e5e53c536b7c49c3f02d616e9e14e224b45921c9ac481835b964,coingecko,ordinals,monthly_snapshot,2025-12-15T00:00:00+00:00,2026-07-12T12:40:03.859535+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-12-2025&localization=false,4.38096646236064,91997505.88798808,,,,,31412102.910546105,,,,,,
coingecko-market:ordinals:monthly_snapshot:2026-01-15T00:00:00+00:00,historical-evidence:market-v1:5b774bee6a22d054b29b3e535eb519de1b12e210635f479ad6785adb79ce98bd,coingecko,ordinals,monthly_snapshot,2026-01-15T00:00:00+00:00,2026-07-12T12:40:01.108516+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-01-2026&localization=false,5.043394669361764,105864725.88946706,,,,,60738440.007748075,,,,,,
coingecko-market:ordinals:monthly_snapshot:2026-02-15T00:00:00+00:00,historical-evidence:market-v1:eb56a8d6965104c752091a55ded4898ab7464758b1dded044666f4a2ea3cf278,coingecko,ordinals,monthly_snapshot,2026-02-15T00:00:00+00:00,2026-07-12T12:39:58.380001+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-02-2026&localization=false,2.9627080168071327,62238555.99635455,,,,,10617142.186334029,,,,,,
coingecko-market:ordinals:monthly_snapshot:2026-03-15T00:00:00+00:00,historical-evidence:market-v1:516a4ffec18ba836e8f3ebafc7ef89af2f21a00a70dc25048c3c5c5facf134f5,coingecko,ordinals,monthly_snapshot,2026-03-15T00:00:00+00:00,2026-07-12T12:39:55.632654+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-03-2026&localization=false,2.525175919104713,53028694.48679716,,,,,10898765.9123319,,,,,,
coingecko-market:ordinals:monthly_snapshot:2026-04-15T00:00:00+00:00,historical-evidence:market-v1:3b9d82b059ffe3026374e39d408fe35c3877c596ae544ef4b46e637f3fe891bc,coingecko,ordinals,monthly_snapshot,2026-04-15T00:00:00+00:00,2026-07-12T12:39:52.884402+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-04-2026&localization=false,2.4489682414829903,51418933.932392776,,,,,20468411.032954637,,,,,,
coingecko-market:ordinals:monthly_snapshot:2026-05-15T00:00:00+00:00,historical-evidence:market-v1:0033a97c93435c8d10a8198e590958b4a033a187810ba2dc1d874e49bdfe8dfd,coingecko,ordinals,monthly_snapshot,2026-05-15T00:00:00+00:00,2026-07-12T12:39:50.131459+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-05-2026&localization=false,4.685257793821364,98444876.60460153,,,,,22062291.41726927,,,,,,
coingecko-market:ordinals:monthly_snapshot:2026-06-15T00:00:00+00:00,historical-evidence:market-v1:baad838b28e5e6dee51f673db0f997879e24d499e25d2b13c234bf83235cbb2c,coingecko,ordinals,monthly_snapshot,2026-06-15T00:00:00+00:00,2026-07-12T12:38:17.113430+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/ordinals/history?date=15-06-2026&localization=false,3.384067051120621,71077563.94773936,,,,,17277104.44650674,,,,,,
coingecko-market:pendle:current_snapshot:2026-07-12T12:41:43.595Z,historical-evidence:market-v1:614fa3ad0eebfb31e7cd796d8bf7a4681d2964174ba35bb3c6d2f12cfa9eaef5,coingecko,pendle,current_snapshot,2026-07-12T12:41:43.595Z,2026-07-12T12:41:47.910898+00:00,valid,1.0,https://api.coingecko.com/api/v3/coins/pendle?localization=false&tickers=false&market_data=true&community_data=false&developer_data=false&sparkline=false,1.52,260437454,428419361,171141406.152082,281527448.4585314,,21967262,140,Decentralized Exchange (DEX);Exchange-based Tokens;Decentralized Finance (DeFi);Yield Farming;Automated Market Maker (AMM);BNB Chain Ecosystem;Derivatives;Arbitrum Ecosystem;Ethereum Ecosystem;Optimism Ecosystem;Fixed Interest;LSDFi;Base Ecosystem;Restaking;LRTfi;Liquid Restaking Governance Tokens;Berachain Ecosystem;Yield Tokenization Protocol;YZi Labs (Prev. Binance Labs) Portfolio;GMCI DeFi Index;Sonic Ecosystem;Liquid Staking;GMCI Index;BTCfi Protocol;HyperEVM Ecosystem;Monad Ecosystem;Base Native,7.5,2024-04-11T08:25:36.646Z,0.03377729,2022-11-14T20:15:58.336Z
coingecko-market:pendle:monthly_snapshot:2025-08-15T00:00:00+00:00,historical-evidence:market-v1:96d1ff6ca28fd2fd4e89a22902451db6297ecb9d4ecad85d8b3d77da43d2f1d6,coingecko,pendle,monthly_snapshot,2025-08-15T00:00:00+00:00,2026-07-12T12:46:50.890236+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/pendle/history?date=15-08-2025&localization=false,5.478305558818113,920121861.2903379,,,,,268824853.6868689,,,,,,
coingecko-market:pendle:monthly_snapshot:2025-09-15T00:00:00+00:00,historical-evidence:market-v1:a4ac3c5167dafbe9ba2d5fca46e1dbfb7a4e7d9b94ce436daf66583d3e6b97d0,coingecko,pendle,monthly_snapshot,2025-09-15T00:00:00+00:00,2026-07-12T12:45:17.867446+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/pendle/history?date=15-09-2025&localization=false,5.061353586557856,853333187.5933218,,,,,52747636.36379128,,,,,,
coingecko-market:pendle:monthly_snapshot:2025-10-15T00:00:00+00:00,historical-evidence:market-v1:4ecf2610a53bfed0882fe84acf5b208a8069d9a4e72df0741a1cf000a8f6bf5c,coingecko,pendle,monthly_snapshot,2025-10-15T00:00:00+00:00,2026-07-12T12:45:15.114468+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/pendle/history?date=15-10-2025&localization=false,3.6053155745171703,612655786.0061933,,,,,171849595.26170498,,,,,,
coingecko-market:pendle:monthly_snapshot:2025-11-15T00:00:00+00:00,historical-evidence:market-v1:8505039db93737f0202d1199e9251a18b558c8aa0b22a8bb81244afde018ac56,coingecko,pendle,monthly_snapshot,2025-11-15T00:00:00+00:00,2026-07-12T12:45:12.371854+00:00,valid,0.9,https://api.coingecko.com/api/v3/coins/pendle/history?date=15-11-2025&localization=false,2.112581419006019,351710610.96178496,,,,,80694138.03813207,,,,,,
